,beta,bookValuePerShare,currentRatio,dividendYield,epsChangePercentTTM,epsChangeYear,epsTTM,grossMarginMRQ,grossMarginTTM,interestCoverage,ltDebtToEquity,marketCap,marketCapFloat,netProfitMarginMRQ,netProfitMarginTTM,operatingMarginMRQ,operatingMarginTTM,pbRatio,pcfRatio,peRatio,pegRatio,prRatio,quickRatio,returnOnAssets,returnOnEquity,returnOnInvestment,revChangeIn,revChangeTTM,revChangeYear,sharesOutstanding,shortIntDayToCover,shortIntToFloat,totalDebtToCapital,totalDebtToEquity,vol10DayAvg,vol1DayAvg,vol3MonthAvg,Sector_Communication Services,Sector_Consumer Discretionary,Sector_Consumer Staples,Sector_Energy,Sector_Financials,Sector_Health Care,Sector_Industrials,Sector_Information Technology,Sector_Materials,Sector_Real Estate,Sector_Utilities
BKR,1.78574,0.0,1.46702,4.32,0.0,0.0,0.0,14.315879999999998,17.13635,1.50725,38.7981,17232.66,654.9358,0.0,0.0,0.0,0.0,0.98649,0.0,0.0,0.0,0.76962,1.03019,0.0,0.0,0.0,0.0,0.0,0.0,656325178.0,0.0,0.0,30.476940000000003,44.153909999999996,5525162.0,5525160.0,136669460.0,0,0,0,1,0,0,0,0,0,0,0
BLL,0.52086,19.22193,0.9718899999999999,0.79,0.0,0.0,1.09974,20.385579999999997,20.349970000000003,4.32836,259.16,24887.66,324.5806,3.14174,3.09114,6.35487,6.54646,9.00564,24.30436,69.2982,0.0,2.21066,0.63548,2.06412,11.861139999999999,2.7524,0.5745100000000001,0.0,0.0,326566912.0,0.0,0.0,73.07583000000001,278.0956,1787550.0,1787550.0,41561260.0,0,0,0,0,0,0,0,0,1,0,0
BAC,1.58483,5.29783,0.0,2.78,0.0,0.0,2.08137,0.0,0.0,0.0,98.45391,224400.1,8654.696,15.8246,22.50884,17.01604,25.881729999999997,0.9264700000000001,10.89215,12.44373,0.0,2.4864599999999997,0.0,0.7908,7.70869,0.0,0.0,0.0,0.0,8664097768.0,0.0,0.0,0.0,172.6235,57695719.0,57695720.0,1496449460.0,0,0,0,0,1,0,0,0,0,0,0
BK,1.0226,6.58502,0.0,3.34,23.91715,0.0,4.638380000000001,0.0,0.0,0.0,66.81008,32856.61,884.0496,24.06484,26.35913,29.45137,32.92355,0.83893,5.79379,7.99633,0.334335,1.9607700000000001,0.0,1.07276,10.951839999999999,0.0,0.0,0.0,0.0,885861714.0,0.0,0.0,0.0,101.5424,4474003.0,4474000.0,118354140.0,0,0,0,0,1,0,0,0,0,0,0
BAX,0.8014399999999999,0.79056,2.97431,1.17,0.0,0.0,1.40085,38.447390000000006,41.89308,8.413039999999999,74.49557,42371.6,505.5281,9.08756,6.50307,12.17807,8.97458,5.2537199999999995,27.5319,59.74944,0.0,3.71355,2.31285,4.01428,9.17835,4.71485,0.0,3.10862,0.0,506231732.0,0.0,0.0,43.85579,78.42028,4075475.0,4075480.0,66238420.0,0,0,0,0,0,1,0,0,0,0,0
BDX,0.94501,24.24234,1.45492,1.22,0.0,0.0,2.83963,43.060959999999994,45.380390000000006,3.4661699999999995,71.14312,75377.42,289.4469,7.418939999999999,5.391030000000001,9.28664,7.92103,3.1381099999999997,25.61244,91.57531,0.0,4.4557199999999995,0.96951,1.71764,3.4757800000000003,1.9427400000000001,0.0,0.0,0.0,289868551.0,0.0,0.0,43.797670000000004,77.92857,1523505.0,1523500.0,42471440.0,0,0,0,0,0,1,0,0,0,0,0
BRK.B,0.78718,12.31943,0.0,0.0,0.0,89.5369,13690.62,22.8026,21.98193,0.0,26.31063,493868.1,1.3118299999999998,46.45848,9.095369999999999,0.0,6.71215,1.26556,15.01256,22.65932,0.0,1.98784,0.0,2.91905,5.72961,3.2055599999999997,0.0,0.0,0.0,1401356454.0,0.0,0.0,21.17089,27.11318,4927406.0,400.0,9600.0,0,0,0,0,1,0,0,0,0,0,0
BBY,1.6733799999999999,0.0,1.02181,1.99,0.0,0.0,5.40913,22.95025,22.86219,20.90909,18.21114,28618.06,228.7493,1.8570400000000002,3.33271,2.67461,4.42194,8.349860000000001,12.69657,20.482039999999998,0.0,0.66464,0.56826,9.517489999999999,42.43051,20.23977,0.0,0.34023000000000003,0.0,258309045.0,0.0,0.0,42.727579999999996,74.60410999999999,1918141.0,1918140.0,55441470.0,0,1,0,0,0,0,0,0,0,0,0
BIO,1.08229,20.66835,2.30078,0.0,129.256,61.90708000000001,64.46489,54.572340000000004,54.67515,0.0,0.16635999999999998,15165.87,21.21412,180.0084,84.88942,10.95999,10.71162,2.06607,7.27935,7.940910000000001,0.061436000000000004,6.6123,1.6228200000000002,21.94526,30.32677,23.78555,0.0,0.21856,0.0,24586408.0,0.0,0.0,5.63048,5.966419999999999,144111.0,144110.0,5578500.0,0,0,0,0,0,1,0,0,0,0,0
BIIB,0.54785,10.70083,2.4640400000000002,0.0,26.43814,22.136029999999998,34.13845,88.83366,87.97222,0.0,65.6468,45777.92,157.3286,43.225770000000004,41.54535,53.631569999999996,50.93013,4.047680000000001,7.06657,8.47021,0.320378,3.15987,2.1876599999999997,23.238879999999998,48.85745,26.6525,4.167730000000001,2.9527099999999997,0.0,158313471.0,0.0,0.0,39.671890000000005,65.6468,1379195.0,1379200.0,32068020.0,0,0,0,0,0,1,0,0,0,0,0
BLK,1.26596,5.52543,0.0,2.45,7.98707,22.32686,28.403170000000003,81.49671,81.72623,0.0,21.96761,90274.84,147.4698,38.43202,29.82631,38.54167,34.13855,2.75775,18.33736,20.8438,2.609693,6.00751,0.0,2.79523,13.74124,2.86727,0.0,8.263689999999999,0.0,152483559.0,0.0,0.0,17.4413,21.96761,464617.0,464620.0,16284940.0,0,0,0,0,1,0,0,0,0,0,0
BA,1.38621,0.0,1.40867,0.0,0.0,19.48098,0.0,0.0,5.5894900000000005,0.0,0.0,97090.83,563.8002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40193,0.50315,0.0,0.0,0.0,0.0,0.0,0.0,564448738.0,0.0,0.0,122.7654,0.0,34596566.0,34596570.0,969280540.0,0,0,0,0,0,0,1,0,0,0,0
BKNG,1.08869,0.0,2.92991,0.0,0.0,0.0,59.20106,0.0,0.0,0.0,265.8915,71779.67,40.72306,19.36508,22.50155,0.0,23.4487,17.949370000000002,23.88675,29.6096,0.0,6.35387,0.0,11.98887,54.63142,15.81436,0.0,0.0,0.0,40948631.0,0.0,0.0,74.3736,290.2226,340681.0,340680.0,9736770.0,0,1,0,0,0,0,0,0,0,0,0
BWA,1.7621099999999998,7.379560000000001,2.35584,1.64,0.0,0.0,2.15409,12.20196,19.30105,0.0,59.900240000000004,8619.701,206.3186,0.0,5.6761099999999995,0.0,9.87894,1.8693799999999998,9.11174,19.30746,0.0,0.9844299999999999,1.93147,4.83275,9.8834,6.2028099999999995,0.0,0.0,0.0,207254182.0,0.0,0.0,39.10765,66.34136,3175651.0,3175650.0,64324960.0,0,1,0,0,0,0,0,0,0,0,0
BXP,1.00732,0.0,0.0,4.54,90.47195,61.6912,6.52315,62.69791,63.09155,1.95668,214.7943,13424.97,155.4082,45.60054,41.02297,29.669209999999996,33.70148,2.24404,7.18818,13.223670000000002,0.14616300000000002,4.61596,0.0,5.39024,17.617739999999998,6.29091,0.0,2.01456,0.0,155633800.0,0.0,0.0,60.839380000000006,214.7943,1262715.0,1262720.0,33732430.0,0,0,0,0,0,0,0,0,0,1,0
BSX,0.9535600000000001,15.38429,1.8671200000000001,0.0,0.0,0.0,0.0,60.109840000000005,67.73654,0.33333,59.413419999999995,56297.05,1427.245,0.0,0.0,0.0,6.57675,3.60134,57.56344,0.0,0.0,5.542680000000001,1.37934,0.0,0.0,0.0,0.0,0.78389,0.0,1430674668.0,0.0,0.0,37.90361,61.03996,6115938.0,6115940.0,218951130.0,0,0,0,0,0,1,0,0,0,0,0
BMY,0.6824100000000001,20.84846,1.46633,2.83,0.0,0.0,0.0,73.59068,69.93862,0.0,85.25074000000001,143395.3,2251.802,0.0,0.0,9.30003,14.973320000000001,2.92092,23.84359,0.0,0.0,4.113230000000001,1.3645399999999999,0.0,0.0,0.0,0.0,46.129020000000004,0.0,2253934635.0,0.0,0.0,48.70189,95.06661,10474926.0,10474930.0,276598970.0,0,0,0,0,0,1,0,0,0,0,0
AVGO,0.93852,37.49804,2.15452,3.94,0.0,0.0,5.5877,55.66005,55.32742,1.69815,188.2549,132849.8,392.0039,9.89202,10.965010000000001,13.3403,14.848629999999998,5.54626,15.28415,59.115559999999995,0.0,5.80358,2.01015,3.2925800000000005,10.11407,3.6546300000000005,0.0,4.94201,0.0,402185283.0,0.0,0.0,65.71535,191.6757,1615632.0,1615630.0,45862490.0,0,0,0,0,0,0,0,1,0,0,0
BR,0.8911,8.28876,0.99031,1.66,0.0,26.1013,3.9613,35.076,27.908409999999996,19.11538,103.0524,15908.41,114.3435,16.866139999999998,10.21395,21.93994,13.79965,11.818589999999999,24.12924,34.87239,0.0,3.51249,0.0,10.549000000000001,37.38884,13.961279999999999,8.96072,3.82605,0.0,115161503.0,0.0,0.0,57.035740000000004,132.7516,647622.0,647620.0,13118610.0,0,0,0,0,0,0,0,1,0,0,0
BF.B,0.75027,0.76815,3.71023,0.97,15.842920000000001,0.0,1.72131,63.89281,63.2471,4.97436,114.8861,33407.53,344.9071,18.0536,24.59114,26.37518,32.44127,17.44313,37.07828,41.85185,2.641675,9.93385,1.79545,15.16735,45.66538,17.74297,0.0,1.17329,0.0,309314321.0,0.0,0.0,56.84946,131.7468,568298.0,568300.0,17640440.0,0,0,1,0,0,0,0,0,0,0,0
CHRW,0.63826,11.61797,1.55609,2.14,0.0,0.0,3.43339,16.93713,15.87754,18.48859,64.1234,12845.97,133.6901,3.9676199999999997,3.10354,5.20383,4.21764,7.53171,22.5747,27.750999999999998,0.0,0.85172,0.0,9.84427,27.83206,14.76591,0.0,0.0,0.0,134823403.0,0.0,0.0,39.960159999999995,66.55609,1195611.0,1195610.0,36080200.0,0,0,0,0,0,0,1,0,0,0,0
COG,0.22691999999999998,0.82976,1.21644,1.98,0.0,0.0,0.78999,54.06261,59.64454,3.7101699999999997,48.26894,8035.371,390.5659,9.13922,19.98292,16.16258,30.579,3.7097900000000004,10.95234,25.51931,0.0,4.993130000000001,1.1693799999999999,7.074269999999999,14.258370000000001,7.58789,0.0,0.0,0.0,398579881.0,0.0,0.0,36.04029,56.34842,4887744.0,4887740.0,114906540.0,0,0,0,1,0,0,0,0,0,0,0
CDNS,1.10975,10.43994,1.42356,0.0,141.4648,23.29446,3.6318,88.21853,88.34009,25.64677,15.35005,30533.52,274.8799,20.56458,41.69375,23.80102,21.392689999999998,13.530579999999999,26.62128,30.15585,0.213169,12.53669,1.38543,30.71665,55.080909999999996,41.87699,3.3110699999999995,7.7918,0.0,278794000.0,0.0,0.0,23.58239,30.8599,1335264.0,1335260.0,38444220.0,0,0,0,0,0,0,0,1,0,0,0
CPB,0.3991,0.0,0.84001,2.68,0.0,34.072379999999995,1.41382,36.0143,34.66473,3.0963,201.5922,15797.16,169.6805,7.417339999999999,5.68708,15.773010000000001,13.05383,6.131480000000001,21.669620000000002,36.97783,0.0,2.08929,0.6164,3.247,22.61373,4.3674800000000005,3.51526,5.02848,0.0,302164426.0,0.0,0.0,72.17551,260.0,1412828.0,1412830.0,45343230.0,0,0,1,0,0,0,0,0,0,0,0
COF,1.7841099999999999,9.31097,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,78.94014,30498.7,452.6416,0.0,0.88681,0.0,0.0,0.54378,8.57669,0.0,0.0,1.08186,0.0,0.0629,0.0,0.0,0.0,0.0,0.0,456635765.0,0.0,0.0,0.0,79.96253,2800170.0,2800170.0,86569060.0,0,0,0,0,1,0,0,0,0,0,0
CAH,1.0137399999999999,0.0,1.09845,3.69,0.0,243.9133,0.0,4.33372,4.49118,6.448980000000001,378.1442,15420.58,291.9481,1.79073,0.0,0.7168399999999999,0.0,8.63605,0.0,0.0,0.0,0.10084,0.53957,0.0,0.0,0.0,0.0,5.07648,0.0,292444079.0,0.0,0.0,79.08253,378.7032,2451773.0,2451770.0,47815210.0,0,0,0,0,0,1,0,0,0,0,0
KMX,1.75125,8.86482,2.85292,0.0,0.0,0.0,3.76292,10.96955,12.83732,0.0,405.1956,17224.27,162.5666,0.15417999999999998,3.44655,0.12897,4.47626,4.803999999999999,20.28027,28.06863,0.0,0.9473,1.20269,3.15805,17.82566,3.3827599999999998,0.0,0.0,0.0,163077762.0,0.0,0.0,80.68158000000001,417.6407,1117265.0,1117270.0,30640990.0,0,1,0,0,0,0,0,0,0,0,0
CCL,1.91115,3.54819,0.6933699999999999,0.0,0.0,0.0,0.0,0.0,33.84588,0.0,71.35316999999999,12194.86,606.7853,0.0,0.0,0.0,0.0,0.53395,0.0,0.0,0.0,0.7239899999999999,0.66284,0.0,0.0,0.0,0.0,0.0,0.0,600663402.0,0.0,0.0,49.95798,99.83205,37768425.0,37768430.0,952348610.0,0,1,0,0,0,0,0,0,0,0,0
CARR,0.0,0.0,1.68156,1.08,0.0,0.0,0.0,28.85196,0.0,18.95833,291.1619,25846.36,866.0687,6.772410000000001,0.0,11.1279,0.0,6.41667,0.0,0.0,0.0,0.0,1.33932,0.0,0.0,0.0,2.1604900000000002,0.0,0.0,866164968.0,0.0,0.0,73.36993000000001,298.6346,4108665.0,4108670.0,155104240.0,0,0,0,0,0,0,1,0,0,0,0
CAT,1.1121299999999998,0.0,1.50061,2.97,0.0,0.0,7.42473,28.92868,31.198690000000003,4.8125,195.9153,75117.79,540.6026,4.43133,8.80861,7.84235,13.01844,5.46948,11.36427,18.683510000000002,0.0,1.61426,1.0499399999999999,5.26346,28.88243,7.982239999999999,0.0,0.0,0.0,541506575.0,0.0,0.0,73.70751,281.2145,2897376.0,2897380.0,70610040.0,0,0,0,0,0,0,1,0,0,0,0
CBOE,0.18259,58.70955,0.90938,1.87,67.88384,43.39683,3.0988,46.96996,43.45901,13.75,29.033279999999998,11657.78,111.7088,14.88106,13.354529999999999,21.896160000000002,20.12264,3.6796800000000003,20.72863,21.16354,0.49391899999999994,4.41282,0.0,6.818969999999999,11.54931,7.3409,0.0,48.12614,0.0,108757883.0,0.0,0.0,27.758229999999998,38.53866,823389.0,903670.0,19068560.0,0,0,0,0,1,0,0,0,0,0,0
CBRE,1.6432900000000001,22.36629,1.22835,0.0,6.4223,0.0,3.37546,18.38276,20.61916,0.0,29.239279999999997,15117.68,332.5601,1.52585,4.74121,1.74983,4.70871,2.42088,9.3099,13.358179999999999,2.079968,0.62174,0.0,7.57952,19.814429999999998,12.39983,0.0,8.52861,0.0,335277797.0,0.0,0.0,32.84454,49.2298,1823147.0,1823150.0,44278950.0,0,0,0,0,0,0,0,0,0,1,0
CDW,1.25489,4.30839,1.47011,1.34,11.46003,0.0,5.10546,17.11524,17.0208,7.25945,365.8204,16210.13,141.3536,4.3314900000000005,4.08967,6.49151,6.22874,15.348820000000002,14.75392,22.25461,1.9419330000000001,0.89069,1.27502,8.92906,74.74016999999999,15.42655,0.0,6.83091,0.0,142669659.0,0.0,0.0,78.6967,369.4108,783920.0,783920.0,18397760.0,0,0,0,0,0,0,0,1,0,0,0
CE,1.39489,2.61527,1.19761,2.46,0.0,0.0,5.33363,20.285,23.276320000000002,0.0,120.185,11918.97,117.3457,9.3881,11.51472,6.95725,10.66831,4.79241,11.75441,18.89145,0.0,2.10174,0.74182,6.86935,24.10764,8.96362,0.0,0.0,0.0,118290663.0,0.0,0.0,58.438359999999996,162.2035,802596.0,802600.0,19588240.0,0,0,0,0,0,0,0,0,1,0,0
CNC,0.6633,32.650090000000006,1.22374,0.0,0.0,74.0373,2.8569299999999997,22.347720000000002,18.432779999999998,11.54545,66.68263,37155.59,568.7435,4.33747,1.68822,7.321739999999999,2.9363599999999996,1.48258,14.89799,22.44367,0.0,0.40573000000000004,0.0,3.0102700000000002,8.363339999999999,4.55516,6.48223,31.68634,0.0,579469539.0,0.0,0.0,40.015229999999995,67.10568,2354903.0,2354900.0,78200130.0,0,0,0,0,0,1,0,0,0,0,0
CNP,0.98803,9.490860000000001,0.58041,2.91,0.0,0.0,0.0,0.0,0.0,2.55435,130.3265,11250.51,543.3597,8.57143,0.0,14.92063,11.797410000000001,1.8901400000000002,18.68856,0.0,0.0,1.1581700000000001,0.4732,0.0,0.0,0.0,0.0,6.33826,0.0,544818974.0,0.0,0.0,60.5602,153.55100000000002,7026971.0,7026970.0,181204270.0,0,0,0,0,0,0,0,0,0,0,1
CTL,1.00416,0.0,0.6501600000000001,9.26,115.20100000000001,0.70268,1.12734,57.01079,55.649190000000004,2.1811599999999998,233.3531,11853.41,1090.268,7.26117,5.630669999999999,17.392139999999998,17.04019,0.8801700000000001,1.98118,9.58007,0.08316,0.54887,0.63383,1.8899700000000001,8.95632,2.1200900000000003,0.0,0.0,0.0,1097537902.0,0.0,0.0,71.81381999999999,254.7838,14413927.0,14413930.0,253315430.0,1,0,0,0,0,0,0,0,0,0,0
CERN,0.80615,5.918069999999999,2.03967,0.99,0.0,12.33507,1.6575400000000002,84.06711,81.90972,0.0,33.311640000000004,22250.1,304.9637,10.12877,9.23043,11.042060000000001,10.6325,5.53552,18.33406,43.95671,0.0,3.9635,2.02127,7.32108,11.86391,8.552489999999999,0.0,1.57554,0.0,305381551.0,0.0,0.0,24.9878,33.311640000000004,1648367.0,1648370.0,41184020.0,0,0,0,0,0,1,0,0,0,0,0
CF,1.19149,0.0,1.84715,3.49,0.0,0.0,1.7450900000000003,27.740859999999998,23.298920000000003,10.34483,137.8002,7353.191999999999,212.8102,18.10631,12.130460000000001,23.25581,18.04317,2.55938,5.24479,19.70099,0.0,1.7252900000000002,1.40325,4.16717,12.72942,5.841480000000001,23.99588,0.0,0.0,213879941.0,0.0,0.0,41.52071,137.8002,3096470.0,3096470.0,53129530.0,0,0,0,0,0,0,0,0,1,0,0
SCHW,1.17567,13.43469,0.0,2.08,0.0,0.0,2.38242,96.1916,94.00688000000001,0.0,27.66834,44612.78,1153.951,26.344720000000002,29.59442,34.86455,38.77422,1.74575,12.82345,14.53144,0.0,4.038819999999999,0.0,0.96601,14.02936,9.6027,0.0,0.0,0.0,1288641882.0,0.0,0.0,90.96088,1006.302,8926129.0,8926130.0,227931650.0,0,0,0,0,1,0,0,0,0,0,0
CHTR,1.07626,153.1058,0.52122,0.0,77.87315,161.3388,10.49151,51.93228,51.78476,2.20717,264.5558,123957.9,142.8905,7.489739999999999,5.64262,16.52702,15.495770000000002,4.222569999999999,9.97007,57.66281,0.740471,2.65747,0.0,1.8075599999999998,7.001639999999999,2.04546,0.0,4.40729,0.0,204899176.0,0.0,0.0,68.28352,266.9608,801622.0,801620.0,20626030.0,1,0,0,0,0,0,0,0,0,0,0
CVX,1.26947,0.0,1.1395899999999999,5.68,0.0,0.0,0.0,49.54776,44.92708,0.0,22.59354,169491.9,1866.567,0.0,0.0,0.0,0.0,1.26375,7.36441,0.0,0.0,1.47659,0.8749600000000001,0.0,0.0,0.0,0.0,0.0,0.0,1867267832.0,0.0,0.0,20.21681,25.39033,8106550.0,8106550.0,186068790.0,0,0,0,1,0,0,0,0,0,0,0
CMG,1.2286700000000002,0.0,1.5906799999999999,0.0,4.58441,0.0,9.01024,19.22259,24.21946,0.0,0.0,34014.79,27.5575,0.59902,4.54781,0.0,4.98198,19.953329999999998,70.67067,134.982,29.443702000000002,6.05307,1.55724,5.09622,15.76299,5.836069999999999,0.0,8.221739999999999,0.0,27967625.0,0.0,0.0,0.0,0.0,221473.0,221470.0,8032220.0,0,1,0,0,0,0,0,0,0,0,0
CB,0.68153,6.34096,0.0,2.48,0.0,0.0,4.7754900000000005,0.0,0.0,0.0,25.50037,56799.88,449.3273,0.0,6.333880000000001,0.0,8.78917,1.03724,22.88472,26.35122,0.0,1.64652,0.0,1.22756,4.02535,0.0,16.73379,5.0169,0.0,451365891.0,0.0,0.0,21.79824,27.87436,1550273.0,1550270.0,46519000.0,0,0,0,0,1,0,0,0,0,0,0
CHD,0.40736,6.0942099999999995,1.28106,1.0,19.80817,37.729890000000005,2.8679200000000002,46.8559,46.22804,17.28966,60.40416,23690.01,246.8099,15.883779999999998,15.70181,20.99138,21.27757,7.88926,26.11621,33.40051,1.6861990000000002,5.15774,0.8240000000000001,10.62025,25.7406,12.6523,2.49743,8.42756,0.0,247311944.0,0.0,0.0,38.49877,62.598369999999996,1253352.0,1253350.0,32442390.0,0,0,1,0,0,0,0,0,0,0,0
CI,0.68596,23.975839999999998,0.0,0.02,28.64139,28.02583,14.053479999999999,0.0,0.0,7.422460000000001,67.08187,66900.28,361.7714,4.47803,3.42061,6.7755600000000005,5.3551,1.44621,7.85768,12.96405,0.452633,0.43283999999999995,0.0,3.3672,11.54407,0.0,2.57862,50.776990000000005,0.0,367200629.0,0.0,0.0,43.51774,77.11016,1794300.0,1794300.0,37489220.0,0,0,0,0,0,1,0,0,0,0,0
CINF,0.5746100000000001,8.56339,0.0,3.07,0.0,117.2487,3.3591300000000004,0.0,0.0,82.78571,9.127239999999999,12583.57,150.2833,33.493,8.612960000000001,42.7045,10.79326,1.35876,19.81665,23.28877,0.0,1.9458099999999998,0.0,2.23753,6.05797,0.0,2841.414,0.0,0.0,160853505.0,0.0,0.0,9.45721,10.44502,760673.0,760670.0,28796770.0,0,0,0,0,1,0,0,0,0,0,0
CTAS,1.5022799999999998,12.5782,2.60925,0.79,0.7169,0.0,8.09355,43.70382,45.6414,9.36225,78.50220999999999,33222.15,87.28838,8.92729,12.369019999999999,12.80786,16.41039,10.260660000000001,26.46312,39.65998,55.321495,4.689,2.14732,11.60239,27.83625,13.38606,0.0,2.79757,0.0,103499012.0,0.0,0.0,43.97828,78.50220999999999,435529.0,435530.0,12233470.0,0,0,0,0,0,0,1,0,0,0,0
CSCO,0.88181,0.0,1.72015,3.42,0.0,0.0,2.63524,63.22198,64.26442,0.0,30.5327,177716.5,4220.391,21.68833,22.74599,26.71548,27.626209999999997,4.68662,13.6474,15.971979999999999,0.0,3.60472,1.6695400000000002,11.64208,31.371779999999998,16.539460000000002,1.4270200000000002,0.0,0.0,4222296202.0,0.0,0.0,27.77556,38.45728,27294540.0,27294540.0,477314560.0,0,0,0,0,0,0,0,1,0,0,0
C,1.7888400000000002,5.63015,0.0,3.97,0.0,0.0,5.7954300000000005,0.0,0.0,0.0,136.6101,107049.5,2076.625,6.660260000000001,17.8073,7.32275,21.0207,0.6165,6.45927,8.87251,0.0,1.38205,0.0,0.65355,7.127619999999999,0.0,0.0,0.0,0.0,2081864894.0,0.0,0.0,0.0,263.8805,17417571.0,17417570.0,541738240.0,0,0,0,0,1,0,0,0,0,0,0
CFG,1.8264599999999998,7.74707,0.0,6.13,0.0,0.0,2.4992400000000004,0.0,0.0,0.0,41.04737,10858.52,424.9225,14.457139999999999,17.74918,17.54286,21.80485,0.5309,6.13476,10.179089999999999,0.0,1.62504,0.0,0.69231,5.30276,0.0,0.0,0.0,0.0,426828691.0,0.0,0.0,0.0,42.15809,3438323.0,3438320.0,115752720.0,0,0,0,0,1,0,0,0,0,0,0
CTXS,0.23924,0.0,0.84615,1.01,67.94203,28.966790000000003,5.91648,84.69951999999999,85.30218,9.43768,0.0,17057.3,122.7386,14.13217,24.10849,17.98295,20.0278,0.0,20.50582,23.3382,0.343502,5.32608,0.8372299999999999,18.20275,372.6108,32.10887,0.0,6.67554,0.0,123531988.0,0.0,0.0,105.7143,0.0,1131325.0,1131330.0,35920460.0,0,0,0,0,0,0,0,1,0,0,0
CLX,0.2479,50.96898,1.42454,1.96,16.142020000000002,28.17019,7.34697,46.848209999999995,45.57358,16.8,307.48900000000003,28622.71,126.061,15.632879999999998,13.97114,19.91931,17.6313,31.51908,25.51044,30.86715,1.9122240000000001,4.2587,1.10437,16.576929999999997,128.0164,22.16976,11.21705,8.158999999999999,0.0,126213551.0,0.0,0.0,75.47272,307.7093,1374169.0,1374170.0,31341760.0,0,0,1,0,0,0,0,0,0,0,0
CME,0.29895,3.22284,1.01976,1.95,29.34357,0.0,6.627280000000001,0.0,0.0,0.0,13.16254,62619.3,353.2491,42.56957,46.39363,53.92032,55.77235,2.33003,22.05992,26.34716,0.897885,12.230089999999999,0.0,2.53289,8.91912,6.3882699999999994,0.0,11.47373,0.0,358623764.0,0.0,0.0,11.64148,13.19051,1636806.0,1636810.0,40659640.0,0,0,0,0,1,0,0,0,0,0,0
CMS,0.17076,5.796069999999999,1.13096,2.67,30.53422,44.85739,2.53021,34.63268,35.51886,1.9225400000000001,258.5539,17463.12,284.4333,9.48718,10.88297,18.91892,19.59988,3.3495,10.033389999999999,24.10867,0.789562,2.62682,0.9689399999999999,2.68595,14.33681,2.99648,0.0,0.0,0.0,286280694.0,0.0,0.0,74.35534,292.0023,1577712.0,1577710.0,37216010.0,0,0,0,0,0,0,0,0,0,0,1
KO,0.54814,0.0,1.09397,3.4,32.41703,0.0,2.12626,57.86014,60.03904,0.0,215.7916,207083.1,4265.47,24.6014,26.82515,26.909090000000003,27.637940000000004,11.842939999999999,19.31926,22.67361,0.699435,6.03284,0.96357,9.97157,51.529509999999995,14.77583,0.0,0.0,0.0,4295438919.0,0.0,0.0,73.17049,299.3194,11172804.0,11172800.0,356252540.0,0,0,1,0,0,0,0,0,0,0,0
CTSH,1.25435,9.62914,2.65598,1.3,0.0,0.0,2.95832,35.25,35.782059999999994,0.0,22.065260000000002,36622.94,540.9443,9.025,10.019689999999999,11.675,13.970279999999999,3.3363699999999996,16.55648,22.83053,0.0,2.18553,0.0,9.95464,15.049470000000001,12.12406,0.0,1.81675,0.0,542240742.0,0.0,0.0,18.30839,22.41159,2195286.0,2195290.0,65202550.0,0,0,0,0,0,0,0,1,0,0,0
CL,0.56272,0.0,0.91965,2.28,10.04647,8.74112,2.99355,60.79035,60.01129,27.028570000000002,2568.657,66199.87,855.4345,17.32102,17.1425,24.27508,23.0972,247.0144,20.30048,25.79212,2.567282,4.15385,0.5869,19.31288,0.0,28.563959999999998,0.0,3.44671,0.0,857400188.0,0.0,0.0,90.98966,2758.2090000000003,3118270.0,3118270.0,78362280.0,0,0,1,0,0,0,0,0,0,0,0
CMCSA,0.9666600000000001,9.99991,0.96625,2.11,0.0,0.0,2.49419,71.25448,68.98692,5.77819,126.6905,198849.4,4519.645,12.68817,11.10479,19.59519,19.03002,2.37818,8.081339999999999,17.452560000000002,0.0,1.88395,0.0,4.486219999999999,14.350879999999998,5.11457,0.0,1.78499,0.0,4558656239.0,0.0,0.0,56.103840000000005,131.5294,13658498.0,13658500.0,396527790.0,1,0,0,0,0,0,0,0,0,0,0
CMA,1.8777400000000002,4.51507,0.0,6.67,0.0,0.0,4.1584,0.0,0.0,0.0,38.07998,5667.244000000001,137.5998,15.73816,19.51923,19.49861,24.90385,0.76513,7.86025,9.80185,0.0,1.8164200000000001,0.0,0.77612,8.20095,0.0,0.0,0.0,0.0,139039348.0,0.0,0.0,0.0,47.71853,1320774.0,1320770.0,42112800.0,0,0,0,0,1,0,0,0,0,0,0
CAG,0.84175,8.87168,0.87787,2.23,12.608130000000001,57.2236,1.7195599999999998,28.38894,28.185159999999996,4.28958,113.0102,18586.67,475.6081,5.42596,6.952889999999999,11.06785,13.296970000000002,2.35351,16.0576,22.12775,1.755038,1.6813799999999999,0.45871999999999996,3.4530000000000003,11.00998,3.94821,28.684929999999998,15.89365,0.0,488480114.0,0.0,0.0,55.07597,123.7592,1827811.0,1827810.0,66719690.0,0,0,1,0,0,0,0,0,0,0,0
