,index,beta,bookValuePerShare,currentRatio,divGrowthRate3Year,dividendAmount,dividendDate,dividendPayAmount,dividendPayDate,dividendYield,epsChange,epsChangePercentTTM,epsChangeYear,epsTTM,grossMarginMRQ,grossMarginTTM,high52,interestCoverage,low52,ltDebtToEquity,marketCap,marketCapFloat,netProfitMarginMRQ,netProfitMarginTTM,operatingMarginMRQ,operatingMarginTTM,pbRatio,pcfRatio,peRatio,pegRatio,prRatio,quickRatio,returnOnAssets,returnOnEquity,returnOnInvestment,revChangeIn,revChangeTTM,revChangeYear,sharesOutstanding,shortIntDayToCover,shortIntToFloat,symbol,totalDebtToCapital,totalDebtToEquity,vol10DayAvg,vol1DayAvg,vol3MonthAvg,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
7141,PFIS,0.11693,4.36022,0.0,0.0,1.44,2020-11-27 00:00:00.000,0.36,2020-12-15 00:00:00.000,3.94,0.0,0.0,17.59983,3.55785,0.0,0.0,50.29,0.0,29.01,10.52219,263.9949,6.8045,33.43658,27.5739,0.0,31.74035,0.84403,8.75692,10.27306,0.0,2.77828,0.0,1.01194,8.59345,0.0,0.0,2.61147,0.0,7222842.0,0.0,0.0,PFIS,0.0,26.4649,13532.0,13530.0,207150.0,37.49,2.57181943,0.94,Sell,25204.0,270784272.0,10.27320254,3.5708,408.0,Finance
7142,PFL,0.69503,0.0,0.0,0.0,1.08,2020-12-10 00:00:00.000,0.09,2021-01-04 00:00:00.000,9.48,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,5.95,0.0,367.6354,32.27704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32277036.0,0.0,0.0,PFL,0.0,0.0,94350.0,94350.0,2462170.0,,,,,,,,,,
7143,PFLT,1.98829,0.0,0.0,0.0,1.14,2020-12-16 00:00:00.000,0.095,2021-01-04 00:00:00.000,10.9,0.0,61.2981,130.3607,0.47491,52.33584,49.90168,12.67,0.0,3.34,136.8634,405.5559,38.26736,78.07618,19.28342,47.43562,45.4358,0.84974,0.0,22.02523,0.359313,4.24726,0.0,1.60067,3.75651,1.63158,0.0,2.73186,0.0,38772074.0,0.0,0.0,PFLT,57.78158,136.8634,199964.0,199960.0,4427190.0,10.68,2.10325048,0.22,Buy,173238.0,414086028.0,22.02568962,0.4749,,Finance
7144,PFM,0.85192,10.15821,0.0,0.0,0.63045,2020-12-21 00:00:00.000,0.16503,2020-12-31 00:00:00.000,1.94,0.0,0.0,0.0,1.4232,84.60879,84.44676,33.0,0.0,20.86,0.0,404.9786,13.0,131.5902,249.853,79.19156,78.99323,1.45423,0.0,0.0,0.0,43.36981,0.0,6.69872,6.71026,6.71026,1.73481,9.96851,0.0,15600000.0,0.0,0.0,PFM,0.0,0.0,89723.0,41760.0,1147570.0,,,,,,,,,,
7145,PFMT,0.0,0.0,0.65066,0.0,0.0, ,0.0, ,0.0,0.0,24.50625,123.9926,0.0,0.0,0.0,2.17,1.21113,0.54,0.0,49.3303,34.15136,5.44882,0.0,5.22524,0.0,1.30961,0.0,0.0,0.0,0.30885,0.0,0.0,0.0,0.0,7.23102,9.14657,0.0,54756683.0,0.0,0.0,PFMT,61.615,160.5184,402394.0,402390.0,12479800.0,0.8999,-0.11100011,-0.001,Buy,158117.0,49275554.0,,-0.3998,1615.0,Commercial Services
7146,PFN,0.70924,0.0,0.0,0.0,0.96,2020-12-10 00:00:00.000,0.08,2021-01-04 00:00:00.000,9.67,0.0,0.0,0.0,0.0,87.21706,85.59823,10.93,0.33005,5.0,0.0,723.5694,72.86601,0.0,0.0,86.93299,85.40751,1.16469,0.0,0.0,0.0,10.53445,0.0,0.0,0.0,0.0,0.0,12.89055,0.0,72867007.0,0.0,0.0,PFN,19.0415,23.52007,253924.0,253920.0,4916840.0,,,,,,,,,,
7147,PFO,0.62896,0.0,0.0,0.0,0.816,2021-01-21 00:00:00.000,0.068,2021-01-29 00:00:00.000,6.36,0.0,0.0,0.0,0.0,0.0,0.0,14.12,0.0,6.01,0.0,162.7414,12.67456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12637836.0,0.0,0.0,PFO,0.0,0.0,30222.0,30220.0,417530.0,,,,,,,,,,
7148,PFPT,1.1678,48.17928,1.64149,0.0,0.0, ,0.0, ,0.0,0.0,0.0,30.11155,0.0,74.15485,73.61422,137.84,0.0,83.81,134.6887,7659.039,56.69207,0.0,0.0,0.0,0.0,13.29341,0.0,0.0,0.0,7.52132,1.64105,0.0,0.0,0.0,3.1849,20.76159,0.0,57708252.0,0.0,0.0,PFPT,57.39036,134.6887,917894.0,917890.0,13384350.0,133.08,0.27124774,0.36,Buy,407003.0,7679820564.0,,-2.7589,3368.0,Technology Services
7149,PFS,1.04209,4.04351,0.0,0.0,0.92,2020-11-12 00:00:00.000,0.23,2020-11-27 00:00:00.000,5.14,0.0,0.0,0.0,1.2308,0.0,0.0,24.62,0.4311,9.05,89.79494,1405.656,72.43578,26.45233,22.47014,35.50107,29.64298,0.87666,15.18511,14.53526,0.0,3.83614,0.0,0.72257,5.49016,0.0,14.61422,0.0,0.0,78391241.0,0.0,0.0,PFS,57.23963,133.8614,369326.0,369330.0,7404070.0,18.12,1.28563443,0.23,Buy,236731.0,1194271080.0,14.53526162,1.2326,1015.0,Finance
7150,PFSI,1.12419,21.50088,0.0,0.0,0.6,2020-11-13 00:00:00.000,0.15,2020-11-25 00:00:00.000,0.96,0.0,365.6278,365.1151,17.01241,95.15449,93.74057,70.0,0.0,13.135,59.70872,4506.03,40.36661,41.04406,34.68635,55.85623,47.04933,1.49261,3.29331,3.65615,0.01,1.16056,0.0,6.65319,54.64904,10.12461,18.92322,99.03242,0.0,72444213.0,0.0,0.0,PFSI,76.07922,318.0465,777051.0,777050.0,16155230.0,61.5,-1.12540193,-0.7,Buy,728380.0,4455318300.0,3.65209937,17.7588,4215.0,Finance
7151,PFSW,1.81817,0.44804,1.32653,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,25.33211,25.46348,9.89,0.0,1.5,71.60679,131.4106,14.20389,0.0,0.0,0.0,0.49255,2.58983,20.94861,0.0,0.0,0.40863,1.24452,0.0,0.0,0.0,0.0,6.6149,0.0,20248171.0,0.0,0.0,PFSW,43.76482,77.82464,70865.0,70870.0,1589610.0,6.61,1.84899846,0.12,Sell,130391.0,133840602.0,,-0.1186,1800.0,Technology Services
7152,PFV,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PFV,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
7153,PFX,1.9054,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,125.1441,0.0,5.93488,1.58406,30.23,0.0,0.0,100.9284,82.33772,1.98354,176.4587,0.0,0.0,0.0,0.55132,0.0,0.0,0.0,3.2651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,0.0,0.0,PFX,50.23103,100.9284,727.0,9610.0,230270.0,28.55,8.72048743,2.29,,2626.0,77761921.0,,-24.163,,Miscellaneous
7154,PFXNL,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PFXNL,0.0,0.0,98.0,0.0,0.0,,,,,,,,,,
7155,PG,0.4016,0.0,0.8673,0.0,3.1628,2020-10-22 00:00:00.000,0.7907,2020-11-16 00:00:00.000,2.29,0.0,223.9176,20.04377,5.23046,52.67626,51.53167,146.92,41.9127,94.34,49.70321,340340.0,2456.679,22.30045,19.03408,27.3372,23.02332,7.22585,20.55566,26.3495,0.117675,4.69629,0.67712,11.79191,29.07366,15.95641,9.15358,5.34655,0.0,2479605893.0,0.0,0.0,PG,39.45482,65.69881,6485994.0,6485990.0,131648640.0,138.7,0.638514,0.88,Buy,6856411.0,343921907000.0,26.34929739,5.4158,99000.0,Consumer Non-Durables
7156,PG.WD,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG/WD,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
7157,PG20A,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG20A,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
7158,PG23A,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG23A,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
7159,PG24A,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG24A,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
7160,PG24B,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG24B,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
7161,PG27A,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG27A,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
7162,PG28,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG28,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
7163,PG29B,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG29B,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
7164,PG30,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG30,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
7165,PG33,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG33,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
7166,PG38,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG38,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
7167,PGC,1.33362,6.18302,0.0,0.0,0.2,2020-11-09 00:00:00.000,0.05,2020-11-25 00:00:00.000,0.87,0.0,0.0,12.84544,1.85106,0.0,0.0,31.72,0.0,11.15,52.48447,434.4294,18.37072,25.8728,18.66234,35.80787,23.85796,0.82944,10.74921,12.37669,0.0,2.29057,0.0,0.65043,6.9533,0.0,0.0,0.0,0.0,18934649.0,0.0,0.0,PGC,0.0,52.48447,64676.0,64680.0,1399840.0,23.07,0.69838498,0.16,Buy,61831.0,436821222.0,12.38847131,1.871,446.0,Finance
7168,PGEN,2.33628,0.0,4.92861,0.0,0.0, ,0.0, ,0.0,0.0,64.2197,43.81658,0.0,44.0826,39.76877,11.1,0.0,1.26,330.9896,2030.815,151.442,0.0,0.0,0.0,0.0,33.42004,0.0,0.0,0.0,22.02548,4.59111,0.0,0.0,0.0,0.0,0.0,0.0,185462551.0,0.0,0.0,PGEN,76.83623,331.7086,1912751.0,1912750.0,26995260.0,9.57,-12.60273973,-1.38,Buy,1716186.0,1709996310.0,,-1.886,857.0,Health Technology
7169,PGJ,1.08138,6.11028,0.0,0.0,0.19,2020-12-21 00:00:00.000,0.0275,2020-12-21 00:00:00.000,0.3,0.0,0.0,420.4534,5.63892,47.7755,58.76493,64.67,0.0,30.0,0.0,197.46,3.6,1002.975,1178.113,35.91561,49.32946,1.62911,0.0,0.0,0.0,58.02152,0.0,14.19234,16.3916,16.3916,0.0,0.0,0.0,3820000.0,0.0,0.0,PGJ,0.0,0.0,19626.0,17790.0,598010.0,,,,,,,,,,
7170,PGNY,0.0,0.0,2.48888,0.0,0.0, ,0.0, ,0.0,0.0,128.3791,154.1587,0.02003,21.06178,19.75013,44.22,414.6471,15.59,0.0,3720.049,54.68953,5.41303,1.03333,5.41909,2.75899,29.19943,718.0175,2143.784,16.698855,12.0126,0.0,2.33065,17.76889,4.47953,53.12747,59.83597,0.0,86633647.0,0.0,0.0,PGNY,0.0,0.0,670341.0,670340.0,16625860.0,42.61,-0.76851421,-0.33,Buy,601164.0,3691457696.0,2054.54545455,0.0362,167.0,Commercial Services
7171,PGP,1.04655,0.0,0.0,0.0,0.828,2020-12-10 00:00:00.000,0.069,2021-01-04 00:00:00.000,8.25,0.0,0.0,0.0,0.0,0.0,0.0,12.65,0.0,4.51,0.0,110.1074,10.96687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10966873.0,0.0,0.0,PGP,0.0,0.0,40612.0,40610.0,1024330.0,,,,,,,,,,
7172,PGR,0.45708,14.61405,0.0,0.0,0.4,2021-01-07 00:00:00.000,0.1,2021-01-15 00:00:00.000,0.41,0.0,61.28852,82.3103,8.62271,0.0,0.0,102.05,49.91312,62.18,29.82993,56879.13,583.5512,13.98949,12.14153,18.09367,15.76189,3.23301,10.54215,11.26444,0.183794,1.35547,0.0,8.71676,32.43922,0.0,0.0,15.62589,0.0,585300000.0,0.0,0.0,PGR,22.97616,29.82993,2131874.0,2131870.0,51323300.0,96.95,-0.18531865,-0.18,Buy,2623234.0,56773726100.0,11.23357698,8.6828,41571.0,Finance
7173,PGRE,1.48318,0.0,0.0,0.0,0.28,2020-12-30 00:00:00.000,0.07,2021-01-15 00:00:00.000,3.17,0.0,0.0,0.0,0.0,61.60939,63.1175,15.0,1.21118,5.54,108.3652,1941.827,186.1709,0.0,0.0,18.74417,14.04452,0.52712,11.39342,0.0,0.0,2.68814,0.0,0.0,0.0,0.0,3.30591,0.0,0.0,220161745.0,0.0,0.0,PGRE,46.75992,108.3652,1767965.0,1767970.0,55619750.0,8.68,-1.58730159,-0.14,Sell,2081086.0,1941830000.0,,-0.266,317.0,Finance
7174,PGTI,1.45221,36.60465,2.89615,0.0,0.0, ,0.0, ,0.0,0.0,0.0,14.09052,0.64803,36.52267,35.73493,21.49,4.3539,6.88,87.36894,1170.411,56.47476,7.27714,4.59427,12.58481,9.13972,2.48309,14.81102,30.6313,0.0,1.40027,2.36407,3.87512,8.56223,4.23546,17.38311,9.97728,0.0,58962776.0,0.0,0.0,PGTI,46.62936,87.36894,427490.0,427490.0,6548740.0,20.32,2.36775819,0.47,Buy,181096.0,1198124096.0,30.63271605,0.6531,3000.0,Producer Manufacturing
7175,PGZ,0.0,0.0,0.0,0.0,0.96,2021-01-14 00:00:00.000,0.08,2021-01-29 00:00:00.000,7.93,0.0,0.0,0.0,0.0,0.0,0.0,22.01,0.0,9.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6899800.0,0.0,0.0,PGZ,0.0,0.0,38408.0,0.0,0.0,,,,,,,,,,
7176,PH,1.78219,5.24129,1.46309,0.0,3.52,2020-11-05 00:00:00.000,0.88,2020-12-04 00:00:00.000,1.32,0.0,0.0,0.0,9.14544,26.57023,25.51615,280.29,7.52694,93.0,108.0987,34263.44,128.2275,9.95861,8.75087,12.85528,10.99776,5.24791,19.39864,29.08772,0.0,2.52094,0.92353,6.04444,18.83243,7.46922,2.21277,0.0,0.0,128800244.0,0.0,0.0,PH,54.82495,121.6452,648650.0,648650.0,17135860.0,272.02,2.25546951,6.0,Buy,621354.0,35036176000.0,29.10789903,9.2533,50520.0,Producer Manufacturing
7177,PHAR,-1.61981,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,-0.78235,0.0,0.0,21.99,0.0,14.08,0.0,0.02651,7.3,0.0,0.0,0.0,0.0,0.0,0.0,21.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638055619.0,0.0,0.0,PHAR,0.0,0.0,137959.0,0.0,0.0,14.88,-0.26809651,-0.04,,11734.0,951980000.0,25.21122001,0.6634,,Commercial Services
7178,PHAS,0.0,0.0,4.39296,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49,0.0,2.6,186.5119,109.5308,26.04676,0.0,0.0,0.0,0.0,25.1632,0.0,0.0,0.0,101.0432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29364824.0,0.0,0.0,PHAS,75.56429,309.2371,489687.0,489690.0,5084570.0,3.81,2.14477212,0.08,Buy,422640.0,111879888.0,,-2.7487,40.0,Health Technology
7179,PHAT,0.0,0.0,8.20965,0.0,0.0, ,0.0, ,0.0,0.0,0.0,52.61265,0.0,0.0,0.0,64.54,0.0,22.06,26.25649,1056.923,28.07653,0.0,0.0,0.0,0.0,5.61116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31214506.0,0.0,0.0,PHAT,22.96385,29.80919,227992.0,227990.0,2369550.0,34.86,2.95333727,1.0,Sell,257444.0,1088137470.0,,-6.2452,25.0,Health Technology
7180,PHCF,0.0,0.0,1.74901,0.0,0.0, ,0.0, ,0.0,0.0,0.0,55.43802,0.0,95.6113,90.70287,8.55,0.0,1.8,14.16956,30.6101,3.76497,0.0,0.0,0.0,0.0,3.57084,0.0,0.0,0.0,14.04462,0.0,0.0,0.0,0.0,177.3029,0.0,0.0,11507558.0,0.0,0.0,PHCF,15.0051,14.9935,100068.0,100070.0,3016240.0,2.7266,2.5037594,0.0666,Buy,43513.0,31376622.0,,,73.0,Finance
7181,PHD,0.76877,0.0,0.0,0.0,0.75,2020-12-10 00:00:00.000,0.0625,2020-12-18 00:00:00.000,7.38,0.0,0.0,0.0,0.0,0.0,0.0,11.21,0.0,5.8,0.0,251.3398,24.73817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24738174.0,0.0,0.0,PHD,0.0,0.0,134493.0,134490.0,1877070.0,,,,,,,,,,
7182,PHG,0.89412,3.53441,0.0,0.0,0.0, ,0.9917,2020-05-05 00:00:00.000,0.0,0.0,0.0,66.19913,1.52423,44.93976,44.2284,56.35,22.87097,30.5,0.0,50493.65,906.1124,6.84739,5.88447,9.55823,7.57747,0.0,14.99674,36.54312,0.0,2.11502,0.0,0.0,0.0,0.0,13.31058,1.99895,0.0,911053001.0,0.0,0.0,PHG,0.0,0.0,347421.0,347420.0,9222050.0,55.37,-0.59245961,-0.33,Strong Buy,475540.0,50652500000.0,46.22790273,1.2172,80495.0,Health Technology
7183,PHGE,0.0,0.0,13.86749,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.05,0.0,4.52,0.0,146.2527,18.4329,0.0,0.0,0.0,0.0,2.22042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23247052.0,0.0,0.0,PHGE,0.0,0.0,17709.0,17710.0,208170.0,6.43,1.90174326,0.12,Buy,43690.0,149478853.0,,,86.0,Health Technology
7184,PHGE+,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHGE/WS,0.0,0.0,24640.0,0.0,0.0,,,,,,,,,,
7185,PHGE.U,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.12,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6019.0,0.0,0.0,PHGE/U,0.0,0.0,31.0,0.0,0.0,6.78,-5.70236439,-0.41,Buy,483.0,167147000.0,,,86.0,Health Technology
7186,PHGEU,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHGEU,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
7187,PHGEWS,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHGEWS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
7188,PHI,0.41835,0.0,1.00896,0.0,1.56,2020-08-18 00:00:00.000,0.53919,2020-08-18 00:00:00.000,5.59,0.0,0.0,0.0,0.0,84.67109,87.83478,30.58,0.0,15.91,206.9496,6133.806,216.0,0.77,0.0,20.36279,19.14532,2.82158,18.85905,0.0,0.0,4.6835,0.94566,0.0,0.0,0.0,10.6584,12.94858,0.0,216055775.0,0.0,0.0,PHI,69.20446,226.566,41972.0,41970.0,1207890.0,28.56,-0.83333333,-0.24,Strong Buy,38258.0,6222410000.0,11.84795129,2.4308,18784.0,Communications
7189,PHICU,0.0,0.0,0.97094,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.64,0.0,10.05,0.0,183.54,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,0.0,0.0,PHICU,0.0,0.0,49730.0,49730.0,0.0,,,,,,,,,,
7190,PHII,2.24893,0.0,0.53188,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,8.93349,6.31888,13.9536,0.0,1.13,27.29742,17.23004,11.49012,0.0,0.0,0.0,0.0,0.04513,0.0,0.0,0.0,0.02555,0.43664,0.0,0.0,0.0,4.28706,16.37112,0.0,15825440.0,0.0,0.0,PHII,57.05465,132.8541,0.0,52550.0,755900.0,,,,,,,,,,
7191,PHIIK,2.24893,0.0,0.53188,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,8.93349,6.31888,13.39,0.0,0.55,27.29742,17.23004,11.49012,0.0,0.0,0.0,0.0,0.04513,0.0,0.0,0.0,0.02555,0.43664,0.0,0.0,0.0,4.28706,16.37112,0.0,459012.0,0.0,0.0,PHIIK,57.05465,132.8541,0.0,52550.0,755900.0,,,,,,,,,,
7192,PHIO,2.24453,0.0,7.90135,0.0,0.0, ,0.0, ,0.0,0.0,61.57072,91.18801,0.0,0.0,0.0,13.6125,0.0,1.6,1.49486,16.24346,5.58175,0.0,0.0,0.0,0.0,1.05114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5780592.0,0.0,0.0,PHIO,1.47284,1.49486,601378.0,601380.0,12380390.0,2.82,0.35587189,0.01,Buy,345530.0,16301264.0,,-6.7509,11.0,Health Technology
7193,PHIOW,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHIOW,0.0,0.0,19218.0,0.0,0.0,,,,,,,,,,
7194,PHK,0.79704,0.0,0.0,0.0,0.576,2020-12-10 00:00:00.000,0.048,2021-01-04 00:00:00.000,9.49,0.0,0.0,0.0,0.0,0.0,0.0,7.71,0.0,3.55,0.0,801.9238,132.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132112654.0,0.0,0.0,PHK,0.0,0.0,621702.0,621700.0,10439240.0,,,,,,,,,,
7195,PHM,1.40888,9.20347,0.0,0.0,0.56,2020-12-15 00:00:00.000,0.14,2021-01-05 00:00:00.000,1.33,0.0,45.46371,55.39319,4.79172,25.71635,24.58976,49.7,0.0,17.12,44.53467,11316.24,259.0858,14.09151,12.01151,16.38491,15.10865,1.81407,8.27961,8.80895,0.193758,1.04195,0.0,12.06245,22.63366,15.39575,13.92469,6.52697,0.0,268093742.0,0.0,0.0,PHM,32.67162,48.52578,2263538.0,2263540.0,61237490.0,41.07,-2.70078181,-1.14,Sell,4652857.0,11010620580.0,8.81247651,4.8027,5245.0,Consumer Durables
7196,PHO,0.98099,2.56794,0.0,0.0,0.17968,2020-12-21 00:00:00.000,0.0455,2020-12-31 00:00:00.000,0.39,0.0,0.0,112.6052,0.0,50.92852,51.73078,46.75,0.0,26.19,0.0,1108.438,27.6,75.39687,0.0,48.37883,48.58172,1.73754,0.0,32.91639,0.0,130.7612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28290000.0,0.0,0.0,PHO,0.0,0.0,74060.0,57050.0,1224690.0,,,,,,,,,,
