,AAPL,MSFT,AMZN,GOOG,GOOGL,TSLA,FB,BRK.B,JPM,V,JNJ,WMT,NVDA,PYPL,DIS,MA,PG,UNH,HD,BAC,INTC,NFLX,CMCSA,VZ,ADBE,CRM,NKE,XOM,ABT,KO,T,AVGO,CSCO,LLY,PFE,TMO,MRK,ABBV,CVX,PEP,ORCL,ACN,QCOM,DHR,TXN,MCD,COST,WFC,NEE,MDT,TMUS,HON,UNP,UPS,MS,C,BMY,AMGN,PM,LIN,LOW,BA,SBUX,CHTR,SCHW,CAT,RTX,NOW,AMAT,GS,BLK,INTU,AMD,AXP,IBM,GE,DE,EL,MMM,MU,AMT,TGT,LMT,BKNG,CVS,SYK,ISRG,LRCX,SPGI,MO,FIS,TJX,GILD,ATVI,PLD,TFC,MDLZ,ZTS,GM,USB,FISV,CB,CI,ADP,ANTM,PNC,BDX,CCI,ILMN,CSX,CME,FDX,ADSK,COP,CL,SHW,DUK,NSC,ITW,ICE,SO,EQIX,ADI,HCA,MMC,ECL,APD,GPN,D,TWTR,COF,FCX,BSX,VRTX,MCO,EW,AON,EMR,PGR,KLAC,ETN,MET,REGN,NOC,DG,HUM,MNST,ALGN,WM,GD
2020-08-31 00:00:00+00:00,129.04,225.53,3450.96,1634.18,1629.53,498.32,293.2,218.04,100.19,211.99,153.41,138.85,534.98,204.14,131.87,358.19,138.33,312.55,285.04,25.74,50.95,529.56,44.81,59.27,513.39,272.65,111.89,39.94,109.47,49.53,29.81,347.15,42.22,148.39,35.82295492,428.98,85.27,95.77,83.93,140.06,57.22,239.93,119.1,206.47,142.15,213.52,337.66,24.15,69.7925,107.47,116.68,165.55,192.44,163.62,52.26,51.12,62.2,253.32,79.79,249.74,164.69,171.82,84.47,615.61,35.53,142.31,61.0,482.02,61.6,204.87,594.19,345.39,90.82,101.59,123.31,6.34,210.06,221.72,163.02,45.51,249.15,151.21,390.26,1910.45,62.12,198.16,730.84,336.34,366.42,43.74,150.85,54.79,66.75,83.52,101.86,38.81,58.42,160.1,29.63,36.4,99.58,125.0,177.37,139.09,281.52,111.2,242.77,163.25,357.22,76.46,173.37,219.84,245.7,37.89,79.26,671.05,80.34,212.53,197.55,106.23,52.18,789.78,116.88,135.72,114.91,197.08,292.26,176.62,78.44,40.58,69.03,15.61,41.02,279.12,294.64,85.84,199.99,69.47,95.04,205.14,102.1,38.46,619.93,342.61,201.88,415.17,83.86,296.98,114.0,149.35
2020-09-01 00:00:00+00:00,134.18,227.27,3499.12,1660.71,1655.08,475.05,295.44,218.55,100.14,213.35,151.52,147.59,552.84,208.93,133.55,356.9,138.18,312.83,285.94,25.71,50.79,556.55,45.05,59.16,527.95,281.25,114.84,39.43,106.55,49.12,29.47,359.54,42.03,147.3,34.96032224,433.73,84.43,92.24,83.08,139.19,57.66,240.02,122.01,208.38,144.96,212.69,341.38,24.05,69.2825,107.52,116.9,167.97,195.8,162.65,52.58,51.2,60.97,250.86,79.04,256.94,167.59,172.1,86.05,617.24,35.8,146.05,60.68,497.19,61.89,205.46,596.24,347.18,92.18,102.47,123.4,6.19,217.69,220.99,164.8,45.76,248.03,150.55,386.81,1928.86,60.28,198.03,741.57,340.56,368.39,43.12,152.35,55.27,65.83,83.33,101.5,39.17,58.2,162.05,29.79,36.69,99.37,124.86,176.15,138.53,273.08,111.6,240.84,162.1,347.84,78.04,171.28,225.46,253.51,37.16,78.09,686.04,79.21,215.3,201.02,106.52,51.81,789.8,118.76,134.2,115.48,201.66,302.73,179.67,77.82,41.15,68.58,16.18,41.47,275.49,296.07,85.91,202.65,70.13,93.87,207.95,103.43,38.5,592.68,340.38,199.9,414.85,84.84,305.43,113.64,150.19
2020-09-02 00:00:00+00:00,131.4,231.65,3531.45,1728.28,1717.39,447.37,302.5,221.68,101.65,216.48,153.83,147.68,573.86,210.82,135.39,360.7,140.51,320.24,287.2,26.02,52.25,552.84,45.17,60.53,533.8,276.69,116.8,39.19,109.44,51.19,29.7,375.01,42.42,149.55,35.2636656,441.06,86.93,93.95,83.19,143.29,59.03,247.18,123.18,209.97,147.64,216.23,348.86,24.57,72.065,108.78,118.88,172.47,196.28,165.78,53.25,51.95,61.6,258.12,79.98,260.23,170.49,174.78,88.35,622.45,35.97,149.27,62.0,499.69,65.08,210.04,608.0,354.18,90.22,104.4,128.18,6.44,217.11,221.96,169.51,47.83,256.5,149.84,398.07,1948.73,60.91,201.62,765.11,362.7,378.41,43.76,155.76,56.73,66.79,83.45,104.58,39.41,59.01,165.33,30.96,37.61,103.13,125.83,181.34,142.48,279.97,112.4,246.19,166.28,364.53,77.68,170.21,227.91,261.35,36.38,79.47,699.16,81.47,214.36,201.95,106.33,53.21,799.61,121.83,138.17,118.91,209.18,310.31,184.85,79.6,43.67,69.37,16.27,42.23,281.89,304.49,87.44,209.73,70.7,95.0,215.54,105.57,38.82,610.15,348.36,204.1,427.77,86.53,324.43,114.15,153.92
2020-09-03 00:00:00+00:00,120.88,217.3,3368.0,1641.84,1629.51,407.0,291.12,218.15,101.33,208.96,149.55,144.54,520.62,204.99,133.24,343.84,138.26,316.23,274.63,25.66,50.39,525.75,44.44,60.61,507.8,265.01,112.85,39.11,105.53,50.48,29.59,352.09,40.95,149.02,34.505307200000004,419.67,85.49,91.87,82.28,139.37,57.1,238.98,116.43,200.91,141.67,213.8,338.3,24.52,70.1475,106.15,114.84,166.3,190.55,158.02,52.75,51.5,60.05,247.91,79.32,250.45,161.52,168.77,86.48,608.1,35.39,146.76,60.86,468.84,61.46,207.56,579.12,339.63,82.54,104.46,124.45,6.32,210.81,218.06,166.31,46.33,252.32,146.03,386.29,1945.45,60.45,198.14,741.61,341.53,353.69,43.29,150.9,55.52,65.91,80.31,101.61,38.61,57.83,158.8,29.48,37.46,100.66,124.01,178.43,139.14,277.0,111.67,235.06,161.71,346.52,75.65,169.39,220.97,242.09,35.99,77.67,678.84,81.14,210.59,194.63,103.22,52.6,762.45,117.12,136.6,116.58,204.84,297.18,177.24,78.99,41.63,69.92,15.56,41.49,267.42,291.25,85.69,203.85,68.74,93.29,201.41,102.15,38.2,577.4,342.23,196.8,421.28,82.7,314.52,111.22,151.94
2020-09-04 00:00:00+00:00,120.96,214.25,3294.62,1591.04,1581.21,418.32,282.73,218.32,103.52,204.66,148.59,142.83,504.9,191.84,131.99,335.01,137.96,312.0,269.66,26.54,50.08,516.05,44.43,60.48,491.94,254.7,112.4,39.08,104.16,51.04,29.42,362.95,40.82,150.91,34.46738928,409.98,85.24,91.87,81.93,138.76,55.73,236.07,115.97,196.58,140.47,211.73,336.57,24.79,69.33,105.74,114.29,166.69,191.14,160.78,52.71,52.52,59.95,248.4,79.15,247.7,156.39,171.05,86.27,604.02,36.2,148.18,61.17,450.35,60.96,210.94,564.63,333.11,82.01,105.67,122.3,6.42,211.34,216.22,165.77,46.48,249.98,147.23,385.02,1917.74,60.24,197.62,735.28,333.12,345.18,43.49,148.0,55.18,66.01,79.01,100.76,39.16,57.88,157.24,30.0,38.31,99.03,125.56,178.61,138.53,276.22,113.1,234.08,160.59,342.39,75.51,167.12,226.12,233.88,35.86,77.21,679.62,80.97,209.1,193.9,100.08,52.29,752.18,117.44,137.05,115.41,204.76,298.43,172.56,78.44,39.87,73.99,16.02,41.48,266.5,282.47,83.71,202.74,69.54,92.94,193.37,102.58,39.15,580.36,339.03,195.72,413.19,82.27,309.0,111.21,151.7
2020-09-08 00:00:00+00:00,112.82,202.66,3149.84,1532.39,1523.6,330.21,271.16,217.8,99.92,200.12,147.26,138.45,476.52,185.95,134.2,329.88,135.94,307.25,269.26,25.48,48.91,507.02,43.81,59.96,462.13,241.27,112.72,38.18,102.84,49.81,29.51,350.54,40.0,149.31,34.05977164,405.3,83.33,90.22,78.97,135.55,55.32,232.65,109.77,196.15,136.04,213.58,328.86,23.97,69.4775,104.58,111.57,164.27,188.66,156.45,50.17,51.04,58.53,241.18,79.03,243.05,153.74,161.08,85.41,596.5,34.66,148.52,59.25,443.14,55.63,202.48,552.54,320.82,78.69,103.67,121.21,6.14,210.24,216.02,163.17,45.03,246.81,144.0,380.23,1891.6,59.53,200.08,694.17,302.72,340.66,43.07,145.7,55.3,64.14,76.18,98.8,37.91,56.39,153.51,32.38,36.72,94.98,121.11,173.98,135.89,267.21,110.3,234.06,158.5,340.95,75.26,164.5,221.05,224.36,34.06,75.64,669.3,80.73,206.75,190.89,98.82,52.85,741.05,112.93,132.53,113.48,197.88,294.52,167.09,78.2,38.19,70.36,15.72,40.92,258.61,278.7,82.16,198.0,67.76,91.81,174.47,100.48,37.88,561.89,334.56,192.4,405.37,80.1,309.22,110.46,146.96
2020-09-09 00:00:00+00:00,117.32,211.29,3268.61,1556.96,1547.23,366.28,273.72,219.63,100.87,204.06,149.7,139.89,508.6,194.6,133.36,339.64,138.15,312.02,277.04,25.51,49.62,500.19,44.6,60.04,479.46,250.43,114.9,37.95,105.81,50.19,29.37,360.03,40.13,151.97,34.29675864,418.32,84.88,91.63,80.03,137.11,56.95,238.91,114.02,201.94,139.68,215.71,336.43,23.84,70.5925,106.66,113.2,165.75,192.86,159.8,51.06,51.4,59.08,245.57,80.47,251.15,159.53,160.78,85.86,613.28,35.03,152.69,59.58,458.2,55.2,202.22,560.18,328.21,81.91,103.78,122.26,6.16,215.52,218.51,165.7,45.15,252.42,147.55,385.24,1871.07,59.53,205.41,719.48,300.91,351.78,43.79,148.5,54.76,64.51,79.59,100.98,37.83,57.5,158.91,31.95,36.53,96.425,122.22,174.03,137.26,267.42,109.91,235.57,161.29,347.0,76.66,165.51,225.75,232.78,34.46,77.57,694.43,82.59,212.3,195.14,101.21,52.85,753.42,115.46,133.81,116.75,203.0,303.27,169.15,79.64,39.56,70.57,16.14,41.53,263.04,288.41,84.84,203.63,68.7,94.67,174.46,102.56,38.28,571.15,339.41,197.45,408.22,82.74,323.92,112.56,146.17
2020-09-10 00:00:00+00:00,113.49,205.37,3175.11,1532.02,1526.05,371.34,268.09,217.8,99.83,201.54,146.91,136.81,492.47,190.09,133.22,332.88,136.7,304.6,272.7,25.14,48.96,480.67,44.02,59.53,476.26,247.8,114.79,37.0,104.0,50.0,28.91,357.08,39.57,146.22,33.79434620000001,419.73,83.57,89.65,78.15,134.76,57.33,233.65,112.44,203.09,137.19,217.24,329.53,23.95,69.2275,104.78,111.72,164.27,193.08,157.89,50.29,50.95,58.29,240.64,80.41,247.29,158.33,157.69,84.88,604.06,34.66,149.86,59.52,452.98,55.12,200.01,543.31,320.39,78.98,102.77,120.56,6.0,215.11,214.6,163.15,44.87,248.38,146.04,379.11,1816.59,58.0,201.78,705.6,297.51,344.48,43.35,145.86,54.11,63.77,79.09,100.01,37.21,57.1,158.1,30.17,35.78,95.0,119.23,169.74,131.9,260.84,108.22,234.18,158.76,346.11,75.82,161.44,224.44,228.2,32.92,76.41,702.66,82.0,213.17,191.94,98.25,51.56,742.87,114.27,134.67,115.61,201.87,295.23,168.19,78.73,38.95,69.42,15.77,40.97,255.65,283.78,82.64,202.05,67.51,94.35,173.13,101.0,37.69,550.1,330.02,197.12,393.37,81.78,327.95,111.68,142.58
2020-09-11 00:00:00+00:00,112.0,204.03,3116.22,1520.72,1515.76,372.72,266.61,217.93,101.07,200.68,147.78,136.7,486.58,184.0,131.75,330.15,138.14,301.48,276.33,25.5,49.28,482.03,44.67,59.79,471.35,243.1,118.0,36.9,104.7,51.06,29.0,359.7,39.88,148.09,34.19248436,431.13,84.48,89.7,77.69,135.81,57.0,234.77,113.42,204.87,136.37,218.0,329.13,24.27,69.5375,104.77,111.58,166.45,195.94,158.87,50.35,51.0,58.99,243.21,81.23,250.17,161.89,160.23,85.27,601.52,35.24,153.83,60.65,445.9,55.0,200.92,541.2,315.0,76.34,103.36,121.46,5.95,215.96,214.69,166.17,46.09,249.79,147.65,389.45,1783.74,57.4,202.02,702.54,293.99,348.79,43.59,144.23,54.15,65.58,77.97,100.21,38.23,57.55,158.59,30.46,36.68,93.06,120.67,169.36,133.44,258.03,110.75,235.78,158.59,349.93,77.17,160.71,232.79,227.48,33.11,76.75,708.74,83.03,217.55,195.46,98.23,51.76,747.79,113.8,134.0,115.78,203.6,300.32,166.27,79.64,38.93,71.05,16.27,40.29,257.96,284.94,81.78,201.54,67.92,94.98,171.94,102.52,38.23,544.75,338.88,200.5,391.36,81.34,317.66,113.15,145.36
2020-09-14 00:00:00+00:00,115.355,205.41,3102.97,1519.28,1508.83,419.62,266.15,219.94,102.47,204.98,148.35,137.32,514.89,186.96,131.25,338.6,138.63,308.57,280.65,25.75,49.41,476.26,45.27,60.32,485.91,246.64,119.28,36.66,105.69,50.71,29.14,362.2,40.37,149.0,35.08355548,434.1,84.16,90.49,77.29,136.67,59.46,238.83,113.46,207.93,138.53,220.56,332.92,24.81,70.48,106.97,112.27,168.47,198.84,160.14,51.15,48.15,59.7,246.75,81.94,251.25,165.19,165.35,86.63,609.7,35.73,153.51,61.97,458.06,56.46,201.34,547.38,318.31,77.9,107.27,122.09,6.15,218.33,217.41,168.46,49.03,253.9,148.44,393.75,1784.59,57.97,205.51,716.34,305.42,353.09,43.0,146.23,55.47,66.34,79.12,101.95,39.76,58.01,160.86,31.18,37.87,97.17,120.88,171.85,136.57,265.6,114.18,235.9,160.16,353.65,78.96,163.58,236.34,229.83,33.52,77.15,717.6,84.38,220.29,198.22,100.46,52.86,756.04,114.62,135.72,117.8,204.89,303.97,170.19,80.73,38.77,74.64,16.36,41.12,264.8,288.68,82.95,201.96,68.19,96.26,178.08,103.18,38.84,564.2,338.45,202.11,403.63,82.89,323.46,116.36,147.47
2020-09-15 00:00:00+00:00,115.54,208.78,3156.13,1541.44,1535.12,449.76,272.42,218.94,99.28,205.39,148.89,137.36,519.64,186.02,131.24,339.14,138.63,307.23,285.58,25.28,50.0,495.99,46.46,60.6,497.67,251.68,119.27,36.27,106.58,51.05,29.12,366.91,40.6,150.08,35.03615808,435.1,84.21,90.91,76.35,135.62,60.94,240.2,116.58,208.69,140.64,222.37,333.91,24.88,73.925,107.57,115.93,168.3,202.37,161.53,50.39,44.81,59.53,248.35,81.4,250.73,169.03,163.49,87.71,622.55,34.75,148.6,61.44,473.96,57.2,198.0,548.16,322.47,78.93,106.68,122.44,6.1,215.77,217.76,166.57,49.05,263.75,149.07,392.55,1787.0,57.0,210.5,715.57,308.93,357.2,42.78,148.5,56.86,66.2,81.75,102.73,39.41,58.09,162.28,31.58,37.32,100.59,117.66,166.5,136.97,260.15,111.29,226.15,163.46,352.19,80.27,165.6,236.67,235.87,33.8,76.94,716.25,84.45,222.03,198.64,100.53,53.01,768.45,116.06,135.8,118.62,206.63,304.04,173.15,80.9,39.09,73.3,16.41,41.02,266.85,286.95,83.3,202.0,68.41,95.08,180.76,102.88,37.51,579.9,338.02,202.87,399.99,83.14,335.24,117.07,145.14
2020-09-16 00:00:00+00:00,112.13,205.05,3078.1,1520.9,1512.09,441.76,263.52,219.59,99.7,205.13,148.4,136.26,500.58,180.91,132.09,341.85,137.7,306.52,281.63,25.6,50.37,483.86,46.81,60.37,476.0,250.6,118.59,37.81,105.7,50.79,29.24,367.04,40.42,150.96,34.86552744,433.88,85.57,89.78,78.56,134.98,60.43,239.42,114.56,207.05,139.68,224.81,333.73,25.71,70.0875,107.49,113.76,170.0,201.42,159.87,51.15,46.02,59.45,247.76,80.6,248.84,166.71,167.46,88.38,630.07,35.73,151.11,62.92,456.01,56.47,200.68,561.73,313.38,76.66,105.98,124.22,6.75,215.4,217.26,169.51,50.21,263.29,147.99,395.58,1806.66,57.48,215.81,691.39,306.6,357.54,41.76,148.67,57.32,65.65,79.99,102.04,40.25,57.97,161.25,31.79,38.16,102.26,118.59,168.59,137.71,263.62,113.64,227.03,166.17,322.47,79.35,167.7,250.3,230.76,35.08,76.91,715.12,84.84,220.91,199.5,100.91,53.29,767.34,115.56,138.01,118.83,207.82,302.46,175.79,81.6,39.6,76.17,16.78,40.19,267.55,286.82,83.87,202.53,68.68,95.08,180.81,104.39,37.63,569.15,343.47,202.75,399.07,81.87,329.86,116.85,146.78
2020-09-17 00:00:00+00:00,110.34,202.91,3008.73,1495.53,1487.04,423.43,254.82,218.05,98.56,205.27,147.17,136.69,498.54,175.79,130.22,339.43,137.52,304.98,279.96,25.35,50.32,470.2,45.58,60.59,474.3,244.53,116.36,37.8,106.66,50.55,29.07,365.92,40.37,152.47,34.90344536,432.93,85.64,89.63,78.79,133.2,60.18,236.82,114.88,207.15,140.4,222.58,328.88,25.11,69.88,107.81,111.91,170.34,201.65,159.75,50.25,45.53,59.4,248.08,79.47,250.39,163.78,167.53,86.75,620.31,35.81,153.87,62.81,453.8,56.34,194.83,548.41,307.23,76.55,104.66,124.92,7.05,219.94,215.71,172.38,50.98,250.73,147.61,395.94,1787.21,58.41,211.57,680.87,305.89,351.73,40.86,148.81,55.94,65.04,78.77,101.1,39.26,57.21,160.47,31.92,37.89,103.8,117.03,169.0,137.87,263.0,111.88,227.8,162.65,298.02,79.5,168.21,244.08,226.97,36.09,76.71,712.55,84.6,222.94,200.94,99.96,53.52,755.65,115.49,137.14,117.88,207.5,301.98,181.48,79.82,39.35,75.98,17.03,39.67,271.46,282.71,83.69,201.67,69.09,95.43,180.49,105.01,39.32,565.0,343.84,203.5,397.5,80.71,328.03,115.56,144.59
2020-09-18 00:00:00+00:00,106.84,200.39,2954.91,1459.99,1451.09,442.15,252.53,218.21,98.35,202.61,149.18,135.29,487.57,176.07,128.63,335.26,137.37,308.02,275.19,25.21,49.89,469.96,45.26,60.35,467.55,242.78,114.66,37.19,106.86,50.45,28.93,359.73,39.81,154.17,34.72333524,429.05,85.81,90.11,78.21,131.47,59.75,236.18,110.69,206.31,138.66,220.27,325.96,25.13,69.23,107.6,110.72,168.7,199.8,159.66,50.08,44.86,59.27,247.72,78.08,246.1,160.1,161.14,84.95,625.25,36.03,152.39,62.35,453.09,56.15,194.86,556.92,300.13,74.93,103.44,122.76,6.88,221.97,212.39,169.55,50.74,245.5,148.82,395.14,1732.28,59.57,206.38,655.57,307.21,351.01,39.84,146.65,56.02,65.05,80.09,99.52,39.16,56.52,160.87,31.5,37.62,103.5,117.42,167.92,135.09,264.19,111.76,231.9,159.68,295.5,79.83,166.55,242.78,225.13,35.87,75.83,695.49,82.95,221.03,199.11,99.21,52.81,752.07,114.91,132.25,117.67,204.02,295.81,179.2,77.96,40.15,75.79,17.0,38.48,265.39,280.82,83.2,201.0,67.85,96.86,178.96,103.4,39.67,555.24,341.5,208.1,402.63,78.99,320.97,115.27,142.99
2020-09-21 00:00:00+00:00,110.08,202.54,2960.47,1431.16,1430.14,449.39,248.15,213.02,95.31,197.45,145.1,137.07,500.69,183.21,125.41,327.85,136.71,299.19,272.35,24.47,49.72,487.35,44.68,59.61,475.64,245.05,113.37,36.43,105.95,49.09,28.63,351.79,39.04,151.18,34.14508696,425.47,83.13,89.09,76.3,131.24,60.82,233.91,111.92,205.81,136.98,216.41,329.57,24.04,69.05,104.8,110.57,161.37,194.0,161.06,48.36,43.93,57.77,243.19,77.83,238.44,159.6,156.35,83.89,614.34,35.24,145.33,60.02,461.88,57.32,194.0,552.59,307.7,77.94,98.17,120.25,6.35,214.21,207.83,161.36,49.15,240.97,149.86,379.61,1652.39,58.87,202.91,641.95,314.96,350.89,38.82,144.02,54.17,64.21,81.41,96.55,37.34,55.85,160.97,30.0,36.16,99.61,115.99,164.96,131.03,257.71,108.84,228.44,157.58,270.13,77.58,165.19,238.74,227.64,34.36,75.19,682.83,82.57,214.31,191.51,99.27,53.03,745.55,113.93,125.45,116.27,198.47,290.78,175.56,77.97,39.9,71.65,15.65,38.55,264.0,280.04,81.45,199.2,64.98,97.36,181.1,97.38,37.43,555.7,325.89,202.94,394.51,78.38,322.3,114.3,138.33
2020-09-22 00:00:00+00:00,111.81,207.42,3128.99,1465.46,1459.82,424.23,254.75,214.16,94.27,200.56,144.21,138.31,505.51,187.78,127.21,335.31,137.96,294.26,273.31,23.94,49.95,491.17,46.19,59.82,486.78,247.78,116.87,35.53,104.8,49.66,28.51,361.59,39.32,149.86,34.363115,430.24,82.94,88.6,75.53,132.15,60.62,236.92,113.82,207.15,138.65,216.41,334.45,23.65,69.515,104.35,112.39,162.68,197.32,161.89,47.63,43.29,58.76,247.5,77.01,238.23,161.55,156.8,83.95,633.05,34.97,147.15,59.79,470.57,57.89,191.62,550.8,317.28,77.7,98.48,120.51,6.25,217.58,209.83,162.34,49.7,241.94,154.08,388.42,1674.0,58.14,203.37,666.02,318.69,350.17,38.55,146.19,53.88,63.4,82.65,99.19,36.25,55.81,161.51,29.44,35.59,101.09,116.04,161.74,132.91,247.44,105.36,223.8,159.98,268.51,77.93,164.09,243.42,229.56,34.3,76.07,696.32,82.69,216.39,193.09,98.8,53.12,750.0,114.7,120.65,116.27,199.16,293.45,179.86,77.5,42.73,69.96,15.68,38.6,267.58,279.13,78.68,199.97,65.23,94.42,183.3,99.31,36.95,571.51,332.8,208.34,386.76,79.23,322.57,114.97,139.45
2020-09-23 00:00:00+00:00,107.12,200.59,2999.86,1415.21,1409.39,380.36,249.02,209.61,92.74,195.37,144.44,135.99,484.95,181.61,123.28,324.53,136.31,292.14,266.55,23.26,48.82,470.61,45.36,58.91,470.39,235.99,127.11,34.39,102.73,48.21,27.87,351.59,38.28,149.81,34.126128,420.76,82.63,87.14,71.95,131.0,58.96,230.65,110.57,205.2,135.16,214.97,334.63,22.83,68.3275,102.98,109.0,158.79,194.32,161.55,46.42,41.85,58.99,242.59,75.5,233.15,158.61,151.18,82.99,616.35,34.78,144.38,58.33,460.47,57.25,186.12,538.54,304.93,74.73,95.56,118.83,6.11,214.55,207.63,159.51,49.85,235.71,151.01,383.24,1638.47,57.4,202.4,657.41,317.02,343.06,37.93,143.61,52.87,63.09,80.13,95.3,35.43,54.82,159.33,29.34,34.5,99.35,113.85,160.5,128.72,245.73,102.48,225.59,155.62,273.0,76.5,159.85,241.42,221.87,32.92,75.14,677.32,81.28,213.43,190.84,97.0,52.53,730.67,112.5,116.33,114.54,195.2,285.43,174.78,76.27,45.33,68.13,14.77,37.72,263.82,273.66,76.05,200.41,63.89,91.19,180.79,98.78,36.09,565.19,328.06,204.22,385.42,77.79,308.32,111.73,136.51
2020-09-24 00:00:00+00:00,108.22,203.19,3019.79,1428.29,1422.86,387.79,249.53,208.72,92.66,195.52,144.67,136.7,493.92,182.19,122.49,328.21,136.92,292.66,265.7,23.34,49.16,473.08,45.7,59.19,467.67,237.55,124.75,34.32,100.92,48.7,28.04,352.52,37.85,148.81,33.89862048,418.14,83.15,85.91,71.8,131.58,59.3,214.42,112.19,203.67,136.69,216.12,337.0,23.32,69.385,101.27,110.55,158.76,195.67,160.41,46.61,42.19,58.25,240.32,76.35,234.5,158.52,146.05,83.04,611.45,34.36,145.14,57.38,460.12,57.79,195.11,535.05,308.59,75.82,95.45,118.09,6.06,216.52,210.46,160.42,49.47,236.18,152.0,378.76,1650.57,56.71,198.96,657.53,327.17,345.87,38.33,144.21,52.83,62.25,79.69,95.36,35.47,55.61,157.98,29.11,34.73,98.28,113.99,160.88,130.8,248.78,103.45,221.16,157.4,286.31,76.58,161.43,244.22,220.96,33.6,75.76,685.9,81.67,214.43,192.34,98.33,53.05,733.73,112.68,116.95,112.73,194.61,289.99,172.43,76.31,43.14,68.1,15.38,37.12,263.13,275.51,74.67,195.68,64.39,92.2,184.54,99.65,35.75,557.46,324.72,205.02,387.0,78.0,311.88,111.3,136.9
2020-09-25 00:00:00+00:00,112.28,207.82,3095.13,1444.96,1439.06,407.34,254.82,210.45,93.47,197.25,145.66,137.27,514.95,187.25,124.0,331.78,137.62,302.5,268.55,23.49,49.94,482.88,46.15,59.39,479.78,242.74,124.23,34.64,103.45,48.72,28.04,356.8,38.45,150.26,34.173525399999995,422.29,82.93,86.23,71.83,133.55,59.8,214.63,114.5,207.16,138.32,218.18,332.58,23.64,70.455,103.16,112.02,161.49,198.15,166.12,47.04,42.02,59.49,243.82,75.4,232.75,159.55,156.03,84.3,614.23,34.94,145.91,57.49,479.97,58.23,194.95,547.81,318.5,78.055,96.26,118.95,6.11,219.25,215.2,160.27,49.14,239.81,154.35,386.7,1657.77,57.32,205.01,673.73,330.27,352.85,38.27,146.0,53.18,62.25,80.98,97.67,36.17,56.155,160.84,29.0,35.16,102.13,113.85,162.45,134.54,255.25,104.9,224.08,161.71,299.89,78.08,164.28,250.17,227.8,33.7,75.95,697.45,82.47,219.16,192.63,100.56,53.81,751.32,113.48,120.55,112.96,196.03,290.71,175.0,77.05,43.84,69.36,15.3,37.34,268.18,280.49,77.45,196.36,64.33,92.6,187.91,99.96,36.26,574.06,328.0,208.39,400.85,78.79,317.93,113.63,138.21
2020-09-28 00:00:00+00:00,114.96,209.44,3174.05,1464.52,1458.66,421.2,256.82,213.54,96.16,200.32,147.11,137.25,521.4,192.02,125.99,338.39,138.01,303.23,272.33,24.09,51.43,490.65,46.76,59.36,488.51,246.67,124.32,35.31,104.44,49.28,28.38,367.3,39.13,148.1,34.49582772,428.39,82.76,87.28,73.93,137.97,59.58,222.78,118.47,209.79,141.94,220.26,339.62,23.82,71.035,103.63,114.24,164.64,199.45,168.9,48.38,43.34,59.71,247.03,76.31,237.05,162.59,166.08,86.07,628.23,36.2,147.68,58.89,484.21,59.36,199.07,558.65,325.55,79.48,98.82,121.73,6.2,221.9,215.75,161.66,49.72,240.0,156.46,390.51,1700.4,57.94,207.25,693.16,336.61,355.55,38.95,147.93,55.6,62.85,81.95,100.03,37.45,57.01,161.32,29.44,36.1,104.07,116.97,164.29,137.31,257.06,108.13,225.0,163.59,305.46,79.33,166.43,254.44,232.15,33.71,76.61,707.06,82.87,221.02,195.68,101.23,53.71,764.81,117.06,121.36,114.54,198.27,292.67,178.56,77.23,44.15,71.33,15.9,38.0,267.73,285.16,77.71,203.43,65.52,93.98,193.25,102.34,37.25,571.92,329.52,209.8,400.0,80.51,322.86,114.04,140.92
2020-09-29 00:00:00+00:00,114.09,207.26,3144.88,1469.33,1466.02,419.07,261.79,210.44,95.35,199.44,147.06,137.14,529.03,194.5,125.4,336.23,137.26,304.15,272.11,23.77,51.19,493.48,46.2,59.24,489.33,247.45,126.35,34.28,105.19,48.92,28.3,364.26,39.06,146.26,34.28727916,434.34,81.9,86.89,71.9,137.16,59.47,224.08,117.38,211.01,141.5,218.68,342.14,23.26,70.78,102.69,113.52,164.51,197.24,168.5,47.24,42.42,59.9,248.3,74.34,236.43,162.26,163.6,84.8,626.5,35.78,147.41,57.6,487.98,59.65,196.79,554.8,323.64,81.77,97.75,120.94,6.12,220.18,214.78,159.81,50.71,240.12,156.94,388.74,1672.98,57.54,204.74,692.93,337.71,356.98,38.36,148.8,54.16,62.1,80.78,99.61,37.01,56.48,162.48,28.74,35.3,103.59,114.34,164.31,137.54,259.79,106.93,225.43,164.18,305.5,77.6,163.62,253.5,232.92,32.46,76.22,705.67,82.41,215.81,193.47,99.17,53.7,763.46,116.65,120.18,114.05,197.45,293.86,177.5,77.88,44.74,70.45,15.32,37.76,270.31,285.73,78.31,205.09,65.16,94.15,193.33,101.18,36.77,573.61,325.28,209.64,401.5,79.79,320.17,113.41,138.55
